Title,SJR,H index,Total Docs. (2022),Total Docs. (3years),Total Refs.,Est. value (USD) (2022),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Cell Reports Medicine,5.841,64,285,304,12154,2309057.0,3747,0.0128102481985588,0.1348684210526315,295,12.33,42.65,6,Cell Press
Review of Educational Research,5.804,198,25,72,3018,561413.0,1208,0.0256622516556291,0.0138888888888888,71,14.0,120.72,95,SAGE Publications Inc.
Fungal Diversity,5.784,136,18,69,7054,528076.0,1607,0.088985687616677,0.0289855072463768,67,18.73,391.89,28,Springer Nature
Genes and Development,5.769,489,85,374,5795,2835384.0,3852,0.0124610591900311,0.0775401069518716,373,9.32,68.18,39,Cold Spring Harbor Laboratory Press
IEEE Transactions on Evolutionary Computation,5.767,222,119,242,6692,1876764.0,4267,0.0827279118818842,0.0413223140495867,239,13.61,56.24,29,Institute of Electrical and Electronics Engineers Inc.
Journal of Econometrics,5.744,198,140,476,5959,3213923.0,2421,0.0280875671210243,0.2836134453781512,459,5.13,42.56,53,Elsevier B.V.
Personality and Social Psychology Review,5.709,194,11,43,2003,330190.0,647,0.0077279752704791,0.0232558139534883,43,11.18,182.09,29,SAGE Publications Inc.
Physics Reports,5.691,328,51,157,19596,1214960.0,4383,0.0068446269678302,0.019108280254777,157,30.32,384.24,55,Elsevier B.V.
Review of Finance,5.68,83,46,114,2140,932552.0,561,0.0053475935828877,0.1491228070175438,114,4.33,46.52,24,Oxford University Press
Progress in Energy and Combustion Science,5.679,243,38,91,14615,802267.0,3316,0.0090470446320868,0.0,91,31.8,384.61,51,Elsevier B.V.
Progress in Polymer Science,5.676,346,45,173,13042,1293220.0,5193,0.0102060466011939,0.0115606936416184,171,26.41,289.82,51,Elsevier Ltd
IEEE Transactions on Wireless Communications,5.662,264,760,1588,31890,12216854.0,19444,0.0940135774531989,0.0717884130982367,1587,11.9,41.96,25,Institute of Electrical and Electronics Engineers Inc.
Annual Review of Entomology,5.655,239,25,72,3306,588929.0,1600,0.0075,0.0833333333333333,69,24.52,132.24,61,Annual Reviews Inc.
Advances in Methods and Practices in Psychological Science,5.649,49,15,102,904,230919.0,1255,0.0095617529880478,0.1372549019607843,97,11.47,60.27,8,SAGE Publications Inc.
Nature Human Behaviour,5.639,113,220,665,10293,4755545.0,9094,0.0109962612711678,0.2541353383458646,441,18.27,46.79,9,Nature Publishing Group
Trends in Cognitive Sciences,5.615,375,129,369,9767,2933482.0,5108,0.014291307752545,0.089430894308943,304,11.66,75.71,29,Elsevier Ltd
European Journal of Heart Failure,5.601,185,343,961,10509,7391508.0,8231,0.0939132547685578,0.3059313215400624,497,8.23,30.64,27,John Wiley and Sons Ltd
Angewandte Chemie - International Edition,5.573,667,3335,9887,218175,73189857.0,158145,0.0609061304499035,0.0463234550419743,9706,16.03,65.42,64,John Wiley and Sons Ltd
Advanced Functional Materials,5.565,428,2329,5452,164580,41904809.0,107627,0.0394696498090627,0.0223771093176815,5422,19.32,70.67,26,Wiley-VCH Verlag
Proceedings of the IEEE,5.564,339,93,344,11812,2395286.0,7707,0.0037628130271182,0.0930232558139534,336,23.3,127.01,63,Institute of Electrical and Electronics Engineers Inc.
Perspectives on Psychological Science,5.529,196,108,259,11641,1981043.0,3450,0.0217391304347826,0.0849420849420849,255,13.01,107.79,20,SAGE Publications Ltd
Nature Chemical Biology,5.509,272,243,698,8002,5415505.0,6339,0.0108849976336961,0.3395415472779369,518,8.91,32.93,21,Nature Research
EMBO Journal,5.484,441,260,888,18568,6629394.0,9312,0.0097723367697594,0.0968468468468468,766,10.2,71.42,44,Springer Science and Business Media Deutschland GmbH
Advances in Applied Energy,5.458,42,34,69,2288,154785.0,1170,0.0649572649572649,0.0,66,16.96,67.29,5,Elsevier Ltd
Review of Corporate Finance Studies,5.448,28,23,55,993,355713.0,541,0.0203327171903881,0.2727272727272727,55,10.84,43.17,14,Oxford University Press
Annual Review of Microbiology,5.436,220,36,105,4701,779307.0,1569,0.005736137667304,0.0476190476190476,102,11.14,130.58,74,Annual Reviews Inc.
Journal of the National Cancer Institute,5.409,394,261,652,9109,5112112.0,5067,0.0193408328399447,0.2223926380368098,459,7.01,34.9,86,Oxford University Press
Light: Science and Applications,5.406,174,334,520,15111,4581574.0,9833,0.0232889250483067,0.048076923076923,465,18.04,45.24,14,Nature Publishing Group
Developmental Cell,5.385,306,221,912,14673,6539595.0,8244,0.0137069383794274,0.1918859649122807,801,8.39,66.39,25,Cell Press
Journal of Financial Intermediation,5.384,96,39,86,1974,717194.0,438,0.0799086757990867,0.1744186046511628,83,5.37,50.62,36,Academic Press Inc.
Nature Ecology and Evolution,5.374,140,299,799,14461,6512069.0,8631,0.0134399258486849,0.2415519399249061,553,10.24,48.36,10,Nature Research
IEEE Transactions on Cybernetics,5.365,208,1125,1313,55091,11768878.0,21083,0.145567518854053,0.0213252094440213,1313,15.82,48.97,13,IEEE Advancing Technology for Humanity
JACC: Heart Failure,5.352,118,163,549,2694,4227719.0,3368,0.0172209026128266,0.4262295081967213,238,5.96,16.53,13,Elsevier Inc.
Pharmacological Reviews,5.338,264,37,87,12754,705057.0,1904,0.0057773109243697,0.0114942528735632,87,21.97,344.7,76,Elsevier Inc.
Foundations and Trends in Computer Graphics and Vision,5.329,30,5,4,1853,40593.0,119,0.0,0.0,4,54.0,370.6,18,Now Publishers Inc
Management Science,5.322,303,442,1000,23387,8035939.0,6208,0.0637886597938144,0.099,992,5.4,52.91,57,INFORMS Institute for Operations Research and the Management Sciences
Cement and Concrete Research,5.294,315,304,776,21031,5562370.0,10700,0.115233644859813,0.027061855670103,766,12.28,69.18,55,Elsevier Ltd
IEEE Communications Magazine,5.285,295,171,688,1951,5189222.0,7167,0.0087902888237756,0.2296511627906976,561,10.8,11.41,47,Institute of Electrical and Electronics Engineers Inc.
Nano-Micro Letters,5.276,146,220,490,17840,3292323.0,11897,0.04051441539884,0.0265306122448979,488,24.98,81.09,17,Open Access Science Online
Annals of Statistics,5.219,202,142,422,7521,3166942.0,2210,0.0832579185520362,0.1540284360189573,418,4.43,52.96,29,Institute of Mathematical Statistics
Molecular Plant,5.209,178,188,512,9442,3712138.0,8667,0.0166147455867082,0.130859375,439,17.89,50.22,18,Cell Press
Nature Plants,5.205,148,216,703,6898,5115296.0,6946,0.0182839044054131,0.3229018492176387,442,9.94,31.94,12,Nature Research
Studies in Mycology,5.202,126,5,37,1105,273314.0,869,0.0207134637514384,0.027027027027027,36,16.84,221.0,28,Westerdijk Fungal Biodiversity Institute
Annual Review of Genomics and Human Genetics,5.196,134,28,64,3640,504401.0,677,0.0118168389955686,0.0625,64,9.14,130.0,25,Annual Reviews Inc.
Energy Storage Materials,5.179,185,613,1430,48354,10175963.0,28794,0.0521636452038619,0.0174825174825174,1422,20.35,78.88,11,Elsevier B.V.
Analytic Methods in Accident Research,5.17,63,32,74,2422,563224.0,954,0.3071278825995807,0.0135135135135135,74,12.59,75.69,12,Elsevier B.V.
Journal of Accounting Research,5.165,179,47,101,3177,872227.0,438,0.0844748858447488,0.099009900990099,101,3.84,67.6,30,Wiley-Blackwell Publishing Ltd
Molecular Neurodegeneration,5.158,126,80,189,9389,1478972.0,3211,0.0311429461227032,0.037037037037037,187,13.76,117.36,20,BioMed Central Ltd
American Economic Journal: Microeconomics,5.156,58,82,121,3601,1134777.0,295,0.0508474576271186,0.3057851239669421,121,1.6,43.91,16,American Economic Association
Trends in Ecology and Evolution,5.127,396,136,427,7972,3201096.0,4823,0.0207339829981339,0.117096018735363,331,10.1,58.62,40,Elsevier Ltd
IEEE Transactions on Smart Grid,5.118,253,404,1460,15385,11202394.0,19763,0.0636543034964327,0.0253424657534246,1457,11.98,38.08,16,Institute of Electrical and Electronics Engineers Inc.
Journal of Clinical Investigation,5.117,558,528,1748,28463,12791862.0,22422,0.0083400231915083,0.0932494279176201,1709,12.32,53.91,81,American Society for Clinical Investigation
Nature Communications,5.116,577,7650,18623,456250,143110292.0,305302,0.0256369103379604,0.0474681845030338,18331,15.64,59.64,16,Nature Research
JAMA Pediatrics,5.109,231,351,1184,6675,8325708.0,7297,0.0160339865698232,0.4155405405405405,376,6.55,19.02,13,American Medical Association
Journal of Public Economics,5.1,184,130,382,6866,2860962.0,3329,0.0156203063983178,0.193717277486911,380,10.23,52.82,54,Elsevier B.V.
Annual Review of Marine Science,5.097,133,21,69,2792,517463.0,1162,0.0043029259896729,0.1159420289855072,65,17.7,132.95,17,Annual Reviews Inc.
Journal of International Business Studies,5.093,242,104,232,10378,1776312.0,2719,0.1084957705038617,0.0732758620689655,198,10.02,99.79,51,Palgrave Macmillan
Innovation,5.057,55,136,158,5463,1001283.0,3232,0.015779702970297,0.0886075949367088,110,20.46,40.17,6,Cell Press
Nano Energy,5.03,277,1181,3166,71002,23328127.0,58525,0.0733532678342588,0.012634238787113,3165,17.99,60.12,14,Elsevier B.V.
Journal of Business Venturing,5.029,235,53,178,6362,1256024.0,2021,0.0682830282038594,0.0393258426966292,178,8.66,120.04,41,Elsevier Inc.
Journal of Service Research,4.981,156,39,95,3172,697290.0,1357,0.0633750921149594,0.0210526315789473,85,14.61,81.33,28,SAGE Publications Inc.
American Journal of Political Science,4.963,215,62,182,3336,1461230.0,1033,0.0164569215876089,0.1098901098901098,182,4.74,53.81,32,Wiley-Blackwell Publishing Ltd
American Journal of Human Genetics,4.943,339,173,564,8950,4306339.0,5426,0.0324364172502764,0.0815602836879432,523,8.51,51.73,76,Cell Press
Progress in Retinal and Eye Research,4.939,200,58,142,17174,1135974.0,2920,0.0496575342465753,0.0,141,18.89,296.1,32,Elsevier Ltd
Blood,4.927,540,874,2525,29713,19382160.0,22031,0.0393536380554672,0.2827722772277227,1748,8.47,34.0,80,Elsevier B.V.
JAMA Internal Medicine,4.922,403,355,1550,4957,11401756.0,9408,0.0122236394557823,0.4529032258064516,499,6.88,13.96,13,American Medical Association
Genome Research,4.906,338,167,524,9407,4218124.0,4273,0.0138076293002574,0.0534351145038167,523,6.97,56.33,35,Cold Spring Harbor Laboratory Press
International Journal of Information Management,4.906,196,82,546,9184,3107300.0,12975,0.0389210019267822,0.0256410256410256,529,23.16,112.0,41,Elsevier Ltd
Acta Neuropathologica,4.897,227,125,423,7189,3257826.0,4733,0.031903655186985,0.0803782505910165,336,10.39,57.51,65,Springer Science and Business Media Deutschland GmbH
Matter,4.896,111,357,796,17166,4354491.0,9674,0.0232582179036592,0.1947236180904522,645,11.57,48.08,7,Cell Press
Applied Catalysis B: Environmental,4.887,353,1065,3254,61194,23436675.0,72923,0.0590074462103863,0.0141364474492931,3250,22.4,57.46,34,Elsevier B.V.
Cell Genomics,4.863,31,84,24,5723,374356.0,137,0.0510948905109489,0.2083333333333333,16,5.71,68.13,5,Cell Press
Progress in Particle and Nuclear Physics,4.855,139,30,111,12794,761759.0,1379,0.0181290790427846,0.027027027027027,111,10.46,426.47,48,Elsevier B.V.
Genome Medicine,4.851,133,141,381,10038,2821088.0,4673,0.0113417504814894,0.0656167979002624,370,11.73,71.19,17,BioMed Central Ltd
Academy of Management Perspectives,4.84,165,25,104,2499,670409.0,862,0.025522041763341,0.0769230769230769,99,8.31,99.96,19,Academy of Management
Neuro-Oncology,4.833,178,258,712,8709,5016519.0,7084,0.0415019762845849,0.2457865168539325,448,9.75,33.76,27,Oxford University Press
Foundations and Trends in Systems and Control,4.816,21,1,9,204,60849.0,84,0.0,0.2222222222222222,9,7.33,204.0,11,Now Publishers Inc
Political Analysis,4.815,89,39,106,1369,808701.0,724,0.0400552486187845,0.2735849056603773,105,5.13,35.1,27,Cambridge University Press
Inventiones Mathematicae,4.811,132,75,219,3743,1664934.0,723,0.0248962655601659,0.1735159817351598,219,2.95,49.91,60,Springer New York
International Organization,4.798,168,33,110,2627,781297.0,849,0.0235571260306242,0.0818181818181818,109,7.83,79.61,79,Cambridge University Press
The Lancet Haematology,4.793,103,199,522,3507,3779194.0,3930,0.0086513994910941,0.4885057471264368,260,7.53,17.62,12,Elsevier Ltd
Accounts of Materials Research,4.788,51,115,138,6055,511044.0,1696,0.0117924528301886,0.0797101449275362,115,12.29,52.65,6,American Chemical Society
Advanced Photonics,4.787,55,50,128,3362,222184.0,1726,0.0115874855156431,0.1875,88,13.99,67.24,6,SPIE
Trends in Neurosciences,4.784,326,99,292,7997,2289413.0,3649,0.0057550013702384,0.1404109589041096,286,12.07,80.78,48,Elsevier Ltd
British Journal of Sports Medicine,4.764,241,298,1003,9892,7279783.0,9423,0.0472248753051045,0.2602193419740777,595,10.38,33.19,53,BMJ Publishing Group
Information Fusion,4.756,179,133,483,11950,2946739.0,10620,0.0314500941619585,0.0331262939958592,471,23.11,89.85,26,Elsevier B.V.
Psychotherapy and Psychosomatics,4.738,123,49,200,2555,1374852.0,1700,0.0605882352941176,0.23,100,10.8,52.14,73,S. Karger AG
ACS Nano,4.728,504,1800,4661,114533,35328542.0,79866,0.0343199859765106,0.0334692126153186,4621,16.7,63.63,19,American Chemical Society
Journal of Labor Economics,4.727,136,41,132,1954,1041685.0,507,0.0236686390532544,0.1363636363636363,130,3.57,47.66,37,University of Chicago Press
AI Open,4.726,23,20,26,1425,88664.0,871,0.0022962112514351,0.2307692307692307,24,33.5,71.25,6,KeAi Communications Co.
European Respiratory Journal,4.722,299,498,1813,14913,12249514.0,16842,0.0268970431065194,0.2222835079977937,1014,9.1,29.95,38,European Respiratory Society
Trends in Immunology,4.689,265,110,332,7238,2479850.0,4216,0.0061669829222011,0.1506024096385542,316,11.81,65.8,31,Elsevier Ltd
Annual Review of Virology,4.654,72,27,90,3422,623412.0,1094,0.0073126142595978,0.1222222222222222,83,10.74,126.74,11,Annual Reviews Inc.
Organizational Research Methods,4.626,148,29,97,2530,732841.0,839,0.0309892729439809,0.1134020618556701,93,6.52,87.24,28,SAGE Publications Inc.
Clinical Cancer Research,4.603,392,583,2233,21855,15510715.0,24786,0.0180343742435245,0.0989699955217196,2130,9.99,37.49,31,American Association for Cancer Research Inc.
Science Advances,4.598,288,2208,5366,139016,38630733.0,76425,0.0131370624795551,0.0195676481550503,5336,13.2,62.96,11,American Association for the Advancement of Science
The Lancet Rheumatology,4.586,61,187,457,2887,2569534.0,3171,0.0290129296751813,0.424507658643326,165,7.23,15.44,7,Elsevier Ltd
Cell Reports,4.574,246,1469,3940,100890,30575221.0,36485,0.0168014252432506,0.0345177664974619,3933,8.78,68.68,14,Elsevier B.V.
Carbon Energy,4.571,73,67,107,6747,523850.0,2075,0.0616867469879518,0.02803738317757,106,18.76,100.7,7,John Wiley &amp; Sons Inc.
eClinicalMedicine,4.553,99,499,1117,20885,6603343.0,11462,0.007241319141511,0.1781557743957027,759,11.31,41.85,8,Elsevier Ltd
Clinical Psychology Review,4.541,269,58,236,7166,1622065.0,3108,0.0083655083655083,0.0338983050847457,233,11.86,123.55,45,Elsevier Inc.
Organization Studies,4.537,187,90,230,5952,1663916.0,1581,0.0847564832384566,0.0565217391304347,226,6.59,66.13,46,SAGE Publications Ltd
Review of Asset Pricing Studies,4.537,33,24,61,1458,363085.0,658,0.0091185410334346,0.3114754098360656,60,12.25,60.75,14,Oxford University Press
Circulation Research,4.531,402,245,1014,17257,7410500.0,12235,0.0136493665713118,0.2583826429980276,785,12.23,70.44,73,Lippincott Williams and Wilkins
Journal of Management Studies,4.492,233,76,234,6655,1569725.0,2312,0.0294117647058823,0.0384615384615384,185,9.51,87.57,62,Wiley-Blackwell Publishing Ltd
IEEE Vehicular Technology Magazine,4.469,80,58,203,654,1334131.0,1972,0.0086206896551724,0.2512315270935961,171,6.37,11.28,20,Institute of Electrical and Electronics Engineers Inc.
Reports on Progress in Physics,4.467,259,42,131,11553,1163201.0,2399,0.0033347228011671,0.015267175572519,131,17.77,275.07,88,IOP Publishing Ltd.
ACM Computing Surveys,4.457,232,245,392,38483,3030533.0,9291,0.0154988698740716,0.0204081632653061,392,19.85,157.07,57,Association for Computing Machinery (ACM)
Journal of the American Society of Nephrology,4.45,332,256,868,8447,6268694.0,8215,0.0247108947048082,0.1854838709677419,675,9.81,33.0,36,Wolters Kluwer Health
IEEE Transactions on Pattern Analysis and Machine Intelligence,4.447,435,698,768,46767,7739677.0,18679,0.0284811820761282,0.0716145833333333,759,24.21,67.0,48,IEEE Computer Society
Accounting Review,4.446,206,108,258,6502,2036403.0,1289,0.0659425911559348,0.1434108527131783,257,4.06,60.2,30,American Accounting Association
PhotoniX,4.445,41,29,44,1686,127118.0,760,0.0355263157894736,0.0454545454545454,44,17.27,58.14,6,Springer International Publishing
Brain,4.437,391,426,1190,23975,8931293.0,10940,0.0234917733089579,0.2067226890756302,843,8.86,56.28,147,Oxford University Press
JACC: Cardiovascular Imaging,4.435,169,327,1285,6594,8780241.0,7054,0.0459313864474057,0.3431906614785992,499,5.23,20.17,18,Elsevier Inc.
Trends in Chemistry,4.435,77,108,312,7242,1516442.0,3985,0.0090338770388958,0.1923076923076923,295,10.71,67.06,7,Cell Press
Ecology Letters,4.426,330,212,624,16697,4740136.0,5821,0.0331558151520357,0.0544871794871794,242,8.68,78.76,28,Wiley-Blackwell Publishing Ltd
Annals of PDE,4.425,28,26,57,1149,210961.0,215,0.0465116279069767,0.1052631578947368,57,2.63,44.19,11,Springer Science + Business Media
PRX Quantum,4.415,62,218,274,17020,954381.0,2697,0.064516129032258,0.0510948905109489,270,9.84,78.07,6,American Physical Society
Drug Resistance Updates,4.391,139,28,65,5855,479294.0,1575,0.1136507936507936,0.0153846153846153,65,23.63,209.11,28,Churchill Livingstone
Biological Reviews,4.388,211,99,328,25516,2332732.0,4611,0.0106267620906527,0.0182926829268292,328,11.15,257.74,102,Wiley-Blackwell
Mathematical Programming Computation,4.377,46,21,58,1129,397997.0,793,0.0163934426229508,0.1896551724137931,57,6.59,53.76,17,Springer Verlag
Energy and Environmental Materials,4.338,65,115,131,9833,774376.0,2412,0.0360696517412935,0.0,127,15.88,85.5,8,John Wiley &amp; Sons Inc.
Nature Aging,4.336,51,140,144,5420,610868.0,1197,0.0192147034252297,0.2291666666666666,92,8.31,38.71,5,Springer
Economic Journal,4.334,194,105,319,6067,2474034.0,1118,0.0116279069767441,0.219435736677116,319,2.93,57.78,46,Wiley-Blackwell
